Jar_ID,Treatment_ID,Mineral,Litter,DaysSinceAddn,sampling_date,total_respired_c,cum_total_respired_c,litter_derived_c,cum_litter_derived_c,soil_derived_c,cum_soil_derived_c,primed_c,cum_primed_c,perc_13c,cum_perc13c
R2_25,G-W,Goethite,Winter Wheat,31,27/11/2020,65.64,1842.58,50.63,1564.47,15.01,278.11,-0.71,117.22,0.92,28.43
R2_26,G-C,Goethite,White Clover,31,27/11/2020,93.88,2860.96,78.15,2675.84,15.73,185.13,0.02,24.24,1.48,50.83
R2_27,G-C,Goethite,White Clover,31,27/11/2020,92.67,2852.08,77.6,2662.52,15.07,189.56,-0.65,28.67,1.48,50.69
R2_28,G-C,Goethite,White Clover,31,27/11/2020,93.5,2814.43,78.4,2627.75,15.1,186.68,-0.62,25.8,1.49,49.97
R2_29,G-C,Goethite,White Clover,31,27/11/2020,96.94,2736.05,83.44,2568.95,13.5,167.09,-2.21,6.21,1.59,48.95
R2_30,G-C,Goethite,White Clover,31,27/11/2020,99.96,2566.4,87.68,2409.45,12.28,156.94,-3.44,-3.94,1.67,45.9
R2_31,K-NL,Kaolinite,No Litter,31,27/11/2020,17.57,195.98,0,0,17.57,195.98,-0.02,2.36,0,0
R2_32,K-NL,Kaolinite,No Litter,31,27/11/2020,17.75,196.82,0,-0.01,17.75,196.83,0.16,3.21,0,0
R2_33,K-NL,Kaolinite,No Litter,31,27/11/2020,17.26,191.55,0,0.01,17.26,191.55,-0.33,-2.07,0,0
R2_34,K-NL,Kaolinite,No Litter,31,27/11/2020,17.98,194.98,0,0.01,17.98,194.97,0.39,1.35,0,0
R2_35,K-NL,Kaolinite,No Litter,31,27/11/2020,17.39,188.78,0,0,17.4,188.79,-0.19,-4.84,0,0
R2_36,K-W,Kaolinite,Winter Wheat,31,27/11/2020,78.11,1934.58,61.08,1641.68,17.03,292.9,-0.56,99.27,1.11,29.83
R2_37,K-W,Kaolinite,Winter Wheat,31,27/11/2020,73.4,1870.51,56.63,1590.78,16.77,279.73,-0.82,86.1,1.03,28.9
R2_38,K-W,Kaolinite,Winter Wheat,31,27/11/2020,105.95,2051.45,92.19,1786.47,13.75,264.99,-3.84,71.36,1.68,32.5
R2_39,K-W,Kaolinite,Winter Wheat,31,27/11/2020,72.64,1859.97,56.34,1587.72,16.3,272.25,-1.29,78.63,1.03,28.93
R2_40,K-W,Kaolinite,Winter Wheat,31,27/11/2020,74.48,1843.35,57.03,1559.99,17.45,283.37,-0.14,89.74,1.04,28.34
R2_41,K-C,Kaolinite,White Clover,31,27/11/2020,100.79,2894.56,84.17,2690.03,16.62,204.52,-0.97,10.9,1.6,51.19
R2_42,K-C,Kaolinite,White Clover,31,27/11/2020,92.52,2967.62,74.76,2761.57,17.75,206.05,0.16,12.43,1.42,52.59
R2_43,K-C,Kaolinite,White Clover,31,27/11/2020,95.21,2855.28,79.68,2662.72,15.54,192.56,-2.05,-1.06,1.52,50.8
R2_44,K-C,Kaolinite,White Clover,31,27/11/2020,102.34,2758.2,86.57,2574.83,15.78,183.37,-1.81,-10.25,1.65,49.06
R2_45,K-C,Kaolinite,White Clover,31,27/11/2020,88.34,2794.15,73.49,2621.65,14.85,172.5,-2.74,-21.12,1.4,49.79
R2_46,M-NL,Montmorillonite,No Litter,31,27/11/2020,14.51,157.02,0,0.01,14.51,157.01,-0.07,-1.85,0,0
R2_47,M-NL,Montmorillonite,No Litter,31,27/11/2020,14.41,157.72,0,-0.01,14.41,152.12,-0.18,-6.75,0,0
R2_48,M-NL,Montmorillonite,No Litter,31,27/11/2020,14.55,158.03,0,0,14.55,158.03,-0.03,-0.84,0,0
R2_49,M-NL,Montmorillonite,No Litter,31,27/11/2020,15.44,158.56,0,-0.01,15.45,158.58,0.86,13.26,0,0
R2_50,M-NL,Montmorillonite,No Litter,31,27/11/2020,13.99,136.02,0,0.01,13.99,136.01,-0.59,-9.3,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,31,27/11/2020,45.27,1520.37,31.82,1274.18,13.45,246.19,-1.13,87.32,0.58,23.22
R2_52,M-W,Montmorillonite,Winter Wheat,31,27/11/2020,49.18,1595.44,35.88,1346.24,13.31,249.2,-1.27,90.33,0.65,24.54
R2_53,M-W,Montmorillonite,Winter Wheat,31,27/11/2020,44.73,1522.38,31.19,1267.14,13.53,255.25,-1.05,96.38,0.57,23.12
R2_54,M-W,Montmorillonite,Winter Wheat,31,27/11/2020,52.68,1640.4,39.6,1389.2,13.08,251.2,-1.5,92.33,0.72,25.29
R2_55,M-W,Montmorillonite,Winter Wheat,31,27/11/2020,42.19,1445.5,29.46,1203.12,12.74,242.38,-1.84,83.51,0.53,21.84
R2_56,M-C,Montmorillonite,White Clover,31,27/11/2020,95.49,2494.31,80.86,2292.58,14.63,201.74,0.05,42.87,1.54,43.71
R2_57,M-C,Montmorillonite,White Clover,31,27/11/2020,95.98,2532.26,82.12,2376.85,13.87,155.41,-0.72,-3.46,1.57,45.32
R2_58,M-C,Montmorillonite,White Clover,31,27/11/2020,95.91,2610.16,82.19,2444.15,13.72,166.01,-0.86,7.14,1.56,46.52
R2_59,M-C,Montmorillonite,White Clover,31,27/11/2020,96.08,2403.91,82.64,2215.99,13.43,187.93,-1.15,29.06,1.57,42.09
R2_60,M-C,Montmorillonite,White Clover,31,27/11/2020,96.86,2327.08,84.43,2168.29,12.43,158.79,-2.15,-0.08,1.61,41.35
R2_1,C-NL,Unamended,No Litter,34,30/11/2020,20.77,262.27,0,0,20.77,262.27,1.02,10.28,0,0
R2_2,C-NL,Unamended,No Litter,34,30/11/2020,20.69,259.37,0,-0.01,20.69,259.38,0.95,7.38,0,0
R2_3,C-NL,Unamended,No Litter,34,30/11/2020,19.71,248.76,0,0,19.7,248.76,-0.04,-3.24,0,0
R2_4,C-NL,Unamended,No Litter,34,30/11/2020,19.13,245.06,0,0,19.13,245.06,-0.61,-6.94,0,0
R2_5,C-NL,Unamended,No Litter,34,30/11/2020,18.42,244.54,0,0.01,18.42,244.53,-1.32,-7.47,0,0
R2_6,C-W,Unamended,Winter Wheat,34,30/11/2020,100.85,2097.33,82.19,1772.5,18.66,324.83,-1.09,72.83,1.5,32.29
R2_7,C-W,Unamended,Winter Wheat,34,30/11/2020,110.74,2206.75,92.81,1880.1,17.94,326.65,-1.81,74.65,1.68,34.12
R2_8,C-W,Unamended,Winter Wheat,34,30/11/2020,72.73,1987.09,53.78,1647.58,18.94,339.51,-0.8,87.51,0.98,29.92
R2_9,C-W,Unamended,Winter Wheat,34,30/11/2020,79.37,2050.59,61.52,1720.05,17.85,330.54,-1.89,78.54,1.12,31.28
R2_10,C-W,Unamended,Winter Wheat,34,30/11/2020,73.26,1953.24,55.83,1631.27,17.44,321.98,-2.31,69.98,1.02,29.68
R2_11,C-C,Unamended,White Clover,34,30/11/2020,91.27,3106.65,72.13,2846.41,19.14,260.24,-0.61,8.24,1.37,54.25
R2_12,C-C,Unamended,White Clover,34,30/11/2020,90.44,3058,71.46,2801.85,18.98,256.14,-0.76,4.14,1.36,53.31
R2_13,C-C,Unamended,White Clover,34,30/11/2020,81.82,3019.56,63.85,2784.22,17.98,235.34,-1.76,-16.66,1.21,52.92
R2_14,C-C,Unamended,White Clover,34,30/11/2020,78.37,2991.03,60.7,2757.96,17.66,233.07,-2.08,-18.93,1.16,52.56
R2_15,C-C,Unamended,White Clover,34,30/11/2020,72.16,2911.13,56.3,2682.86,15.87,228.27,-3.88,-23.73,1.07,51.14
R2_16,G-NL,Goethite,No Litter,34,30/11/2020,15.32,173.71,0,0,15.32,173.71,0.04,-2.46,0,0
R2_17,G-NL,Goethite,No Litter,34,30/11/2020,15.33,178.29,0,0,15.33,178.29,0.04,2.12,0,0
R2_18,G-NL,Goethite,No Litter,34,30/11/2020,15.99,184.47,0,0,15.99,184.47,0.7,8.3,0,0
R2_19,G-NL,Goethite,No Litter,34,30/11/2020,14.88,169.09,0,0,14.88,169.1,-0.4,-7.07,0,0
R2_20,G-NL,Goethite,No Litter,34,30/11/2020,14.9,175.28,0,0,14.9,175.28,-0.38,-0.88,0,0
R2_21,G-W,Goethite,Winter Wheat,34,30/11/2020,72.77,1909.83,56.83,1611.49,15.94,298.34,0.66,122.17,1.04,29.48
R2_22,G-W,Goethite,Winter Wheat,34,30/11/2020,74.36,1987.26,58.9,1703.91,15.46,283.36,0.18,107.19,1.07,30.99
R2_23,G-W,Goethite,Winter Wheat,34,30/11/2020,69.96,1893.74,54.45,1603.72,15.51,290.01,0.23,113.85,0.99,29.14
R2_24,G-W,Goethite,Winter Wheat,34,30/11/2020,65.85,1879.11,50.8,1592.61,15.06,286.5,-0.23,110.33,0.93,29.05
R2_25,G-W,Goethite,Winter Wheat,34,30/11/2020,61.52,1904.09,45.22,1609.69,16.29,294.4,1.01,118.23,0.82,29.26
R2_26,G-C,Goethite,White Clover,34,30/11/2020,86.36,2947.32,69.83,2745.66,16.54,201.66,1.25,25.5,1.33,52.16
R2_27,G-C,Goethite,White Clover,34,30/11/2020,85.63,2937.71,69.46,2731.98,16.17,205.73,0.89,29.56,1.32,52.01
R2_28,G-C,Goethite,White Clover,34,30/11/2020,85.11,2899.53,67.8,2695.55,17.31,203.99,2.02,27.82,1.29,51.26
R2_29,G-C,Goethite,White Clover,34,30/11/2020,83.95,2820,69.32,2638.27,14.63,181.72,-0.66,5.55,1.32,50.27
R2_30,G-C,Goethite,White Clover,34,30/11/2020,83.16,2649.55,69.55,2479,13.61,170.55,-1.68,-5.62,1.32,47.22
R2_31,K-NL,Kaolinite,No Litter,34,30/11/2020,17.44,213.42,0,0,17.44,213.42,0.49,2.85,0,0
R2_32,K-NL,Kaolinite,No Litter,34,30/11/2020,17.46,214.28,0,-0.01,17.46,214.3,0.52,3.72,0,0
R2_33,K-NL,Kaolinite,No Litter,34,30/11/2020,16.99,208.55,0,0.01,16.99,208.54,0.04,-2.03,0,0
R2_34,K-NL,Kaolinite,No Litter,34,30/11/2020,16.82,211.79,0,0.01,16.82,211.78,-0.13,1.21,0,0
R2_35,K-NL,Kaolinite,No Litter,34,30/11/2020,16.03,204.81,0,0,16.02,204.81,-0.92,-5.76,0,0
R2_36,K-W,Kaolinite,Winter Wheat,34,30/11/2020,81.7,2016.27,64.2,1705.88,17.49,310.39,0.54,99.82,1.17,30.99
R2_37,K-W,Kaolinite,Winter Wheat,34,30/11/2020,73.87,1944.37,57.02,1647.81,16.84,296.57,-0.11,86,1.04,29.94
R2_38,K-W,Kaolinite,Winter Wheat,34,30/11/2020,104.4,2155.85,90.27,1876.74,14.12,279.11,-2.83,68.54,1.64,34.14
R2_39,K-W,Kaolinite,Winter Wheat,34,30/11/2020,67.01,1926.98,51.61,1639.34,15.4,287.65,-1.55,77.08,0.94,29.87
R2_40,K-W,Kaolinite,Winter Wheat,34,30/11/2020,67.64,1911,51.78,1611.77,15.86,299.23,-1.09,88.66,0.94,29.28
R2_41,K-C,Kaolinite,White Clover,34,30/11/2020,90.91,2985.46,73.13,2763.16,17.77,222.3,0.83,11.73,1.39,52.58
R2_42,K-C,Kaolinite,White Clover,34,30/11/2020,81.9,3049.52,64.55,2826.12,17.35,223.4,0.4,12.83,1.23,53.82
R2_43,K-C,Kaolinite,White Clover,34,30/11/2020,87.17,2942.44,70.83,2733.55,16.34,208.9,-0.61,-1.67,1.35,52.15
R2_44,K-C,Kaolinite,White Clover,34,30/11/2020,87.18,2845.38,72.39,2647.23,14.79,198.16,-2.16,-12.42,1.38,50.44
R2_45,K-C,Kaolinite,White Clover,34,30/11/2020,73.7,2867.86,59.41,2681.06,14.29,186.79,-2.66,-23.78,1.13,50.91
R2_46,M-NL,Montmorillonite,No Litter,34,30/11/2020,14.29,171.32,0,0.01,14.29,171.31,0.41,-1.45,0,0
R2_47,M-NL,Montmorillonite,No Litter,34,30/11/2020,12.97,170.69,0,-0.01,12.97,165.09,-0.92,-7.67,0,0
R2_48,M-NL,Montmorillonite,No Litter,34,30/11/2020,14.33,172.36,0,0.01,14.33,172.36,0.44,-0.4,0,0
R2_49,M-NL,Montmorillonite,No Litter,34,30/11/2020,14.69,173.25,0,-0.01,14.69,173.26,0.8,14.06,0,0
R2_50,M-NL,Montmorillonite,No Litter,34,30/11/2020,13.16,149.18,0,0.01,13.16,149.18,-0.73,-10.03,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,34,30/11/2020,40.72,1561.1,28.85,1303.03,11.87,258.06,-2.01,85.31,0.53,23.74
R2_52,M-W,Montmorillonite,Winter Wheat,34,30/11/2020,47.32,1642.76,34.33,1380.57,12.99,262.19,-0.9,89.43,0.63,25.17
R2_53,M-W,Montmorillonite,Winter Wheat,34,30/11/2020,38.92,1561.3,27.27,1294.41,11.65,266.89,-2.24,94.14,0.5,23.62
R2_54,M-W,Montmorillonite,Winter Wheat,34,30/11/2020,45.85,1686.25,33.89,1423.08,11.97,263.17,-1.92,90.41,0.62,25.9
R2_55,M-W,Montmorillonite,Winter Wheat,34,30/11/2020,33.27,1478.77,23.09,1226.21,10.18,252.56,-3.71,79.8,0.42,22.26
R2_56,M-C,Montmorillonite,White Clover,34,30/11/2020,86.82,2581.13,71.65,2364.23,15.16,216.9,1.28,44.14,1.36,45.07
R2_57,M-C,Montmorillonite,White Clover,34,30/11/2020,84.73,2616.99,70.92,2447.77,13.81,169.22,-0.07,-3.53,1.35,46.67
R2_58,M-C,Montmorillonite,White Clover,34,30/11/2020,84.83,2694.98,71.49,2515.64,13.33,179.34,-0.55,6.59,1.36,47.88
R2_59,M-C,Montmorillonite,White Clover,34,30/11/2020,81.26,2485.17,68.73,2284.71,12.53,200.46,-1.36,27.7,1.3,43.4
R2_60,M-C,Montmorillonite,White Clover,34,30/11/2020,78.61,2405.69,67.11,2235.4,11.5,170.29,-2.39,-2.47,1.28,42.63
R2_1,C-NL,Unamended,No Litter,38,04/12/2020,25.59,287.86,0,0,25.59,287.87,0.92,11.2,0,0
R2_2,C-NL,Unamended,No Litter,38,04/12/2020,25.61,284.98,0,-0.01,25.61,284.99,0.94,8.32,0,0
R2_3,C-NL,Unamended,No Litter,38,04/12/2020,24.21,272.97,0,0,24.21,272.97,-0.46,-3.7,0,0
R2_4,C-NL,Unamended,No Litter,38,04/12/2020,24.36,269.41,0,0,24.36,269.42,-0.32,-7.25,0,0
R2_5,C-NL,Unamended,No Litter,38,04/12/2020,23.58,268.12,0,0.01,23.58,268.1,-1.09,-8.57,0,0
R2_6,C-W,Unamended,Winter Wheat,38,04/12/2020,111.37,2208.7,93.13,1865.63,18.23,343.06,-6.44,66.39,1.7,33.98
R2_7,C-W,Unamended,Winter Wheat,38,04/12/2020,151.33,2358.07,133.12,2013.22,18.2,344.85,-6.47,68.18,2.42,36.54
R2_8,C-W,Unamended,Winter Wheat,38,04/12/2020,95.28,2082.37,71.67,1719.25,23.61,363.12,-1.06,86.45,1.3,31.23
R2_9,C-W,Unamended,Winter Wheat,38,04/12/2020,105.15,2155.74,83.54,1803.59,21.61,352.15,-3.06,75.48,1.52,32.8
R2_10,C-W,Unamended,Winter Wheat,38,04/12/2020,102.13,2055.38,80.98,1712.25,21.15,343.13,-3.52,66.46,1.47,31.15
R2_11,C-C,Unamended,White Clover,38,04/12/2020,104.91,3211.56,80.77,2927.18,24.15,284.38,-0.53,7.71,1.54,55.79
R2_12,C-C,Unamended,White Clover,38,04/12/2020,105.59,3163.59,81.88,2883.73,23.71,279.85,-0.96,3.18,1.56,54.87
R2_13,C-C,Unamended,White Clover,38,04/12/2020,93.26,3112.82,71.83,2856.05,21.43,256.77,-3.24,-19.9,1.36,54.29
R2_14,C-C,Unamended,White Clover,38,04/12/2020,90.64,3081.67,68.73,2826.7,21.91,254.98,-2.76,-21.69,1.31,53.87
R2_15,C-C,Unamended,White Clover,38,04/12/2020,86.64,2997.77,67.38,2750.24,19.26,247.53,-5.41,-29.14,1.28,52.42
R2_16,G-NL,Goethite,No Litter,38,04/12/2020,19,192.71,0,0.01,19,192.71,-0.37,-2.83,0,0
R2_17,G-NL,Goethite,No Litter,38,04/12/2020,19.79,198.09,0,0,19.79,198.08,0.42,2.54,0,0
R2_18,G-NL,Goethite,No Litter,38,04/12/2020,20.19,204.66,0,0,20.19,204.66,0.83,9.13,0,0
R2_19,G-NL,Goethite,No Litter,38,04/12/2020,18.82,187.92,0,0,18.82,187.92,-0.54,-7.62,0,0
R2_20,G-NL,Goethite,No Litter,38,04/12/2020,19.03,194.32,0,0,19.04,194.32,-0.33,-1.22,0,0
R2_21,G-W,Goethite,Winter Wheat,38,04/12/2020,92.04,2001.86,72.62,1684.11,19.42,317.75,0.05,122.21,1.33,30.81
R2_22,G-W,Goethite,Winter Wheat,38,04/12/2020,92.82,2080.08,73.83,1777.74,18.98,302.34,-0.38,106.8,1.34,32.33
R2_23,G-W,Goethite,Winter Wheat,38,04/12/2020,81.39,1975.13,63.45,1667.17,17.94,307.96,-1.43,112.42,1.15,30.3
R2_24,G-W,Goethite,Winter Wheat,38,04/12/2020,87.94,1967.04,68.91,1661.51,19.03,305.53,-0.34,109.99,1.26,30.31
R2_25,G-W,Goethite,Winter Wheat,38,04/12/2020,82.62,1986.71,64.32,1674.02,18.3,312.7,-1.07,117.16,1.17,30.42
R2_26,G-C,Goethite,White Clover,38,04/12/2020,98.52,3045.85,77.55,2823.21,20.97,222.64,1.6,27.1,1.47,53.63
R2_27,G-C,Goethite,White Clover,38,04/12/2020,96.05,3033.76,76.23,2808.21,19.82,225.55,0.45,30.01,1.45,53.46
R2_28,G-C,Goethite,White Clover,38,04/12/2020,94.58,2994.12,73.7,2769.25,20.88,224.87,1.51,29.33,1.4,52.66
R2_29,G-C,Goethite,White Clover,38,04/12/2020,96.42,2916.41,77.97,2716.24,18.45,200.17,-0.92,4.63,1.49,51.75
R2_30,G-C,Goethite,White Clover,38,04/12/2020,94.67,2744.22,77.8,2556.81,16.87,187.42,-2.5,-8.12,1.48,48.7
R2_31,K-NL,Kaolinite,No Litter,38,04/12/2020,21.66,235.08,0,0,21.66,235.08,0.28,3.14,0,0
R2_32,K-NL,Kaolinite,No Litter,38,04/12/2020,21.96,236.24,0,-0.01,21.96,236.25,0.58,4.31,0,0
R2_33,K-NL,Kaolinite,No Litter,38,04/12/2020,21.45,230,0,0.01,21.46,230,0.08,-1.95,0,0
R2_34,K-NL,Kaolinite,No Litter,38,04/12/2020,21.09,232.89,0,0.01,21.09,232.87,-0.28,0.93,0,0
R2_35,K-NL,Kaolinite,No Litter,38,04/12/2020,20.71,225.51,0,0,20.7,225.52,-0.67,-6.43,0,0
R2_36,K-W,Kaolinite,Winter Wheat,38,04/12/2020,114.87,2131.15,94.2,1800.08,20.67,331.06,-0.7,99.12,1.71,32.7
R2_37,K-W,Kaolinite,Winter Wheat,38,04/12/2020,97.62,2041.99,76.78,1724.58,20.84,317.41,-0.54,85.46,1.39,31.33
R2_38,K-W,Kaolinite,Winter Wheat,38,04/12/2020,123.61,2279.46,106.04,1982.78,17.57,296.68,-3.8,64.73,1.93,36.07
R2_39,K-W,Kaolinite,Winter Wheat,38,04/12/2020,88.1,2015.08,69.01,1708.34,19.09,306.74,-2.28,74.79,1.26,31.13
R2_40,K-W,Kaolinite,Winter Wheat,38,04/12/2020,95.95,2006.94,75.52,1687.29,20.43,319.65,-0.95,87.71,1.37,30.65
R2_41,K-C,Kaolinite,White Clover,38,04/12/2020,104.98,3090.45,83.03,2846.19,21.95,244.25,0.58,12.31,1.58,54.16
R2_42,K-C,Kaolinite,White Clover,38,04/12/2020,97.03,3146.56,74.52,2900.63,22.52,245.92,1.15,13.98,1.42,55.24
R2_43,K-C,Kaolinite,White Clover,38,04/12/2020,99.58,3042.02,78.63,2812.18,20.95,229.85,-0.43,-2.1,1.5,53.65
R2_44,K-C,Kaolinite,White Clover,38,04/12/2020,105.2,2950.58,84.59,2731.81,20.62,218.77,-0.76,-13.17,1.61,52.05
R2_45,K-C,Kaolinite,White Clover,38,04/12/2020,86.52,2954.37,68.18,2749.25,18.33,205.13,-3.04,-26.82,1.29,52.21
R2_46,M-NL,Montmorillonite,No Litter,38,04/12/2020,17.68,189,0,0.01,17.68,188.99,-0.08,-1.52,0,0
R2_47,M-NL,Montmorillonite,No Litter,38,04/12/2020,17.69,188.38,0,-0.01,17.69,182.78,-0.06,-7.73,0,0
R2_48,M-NL,Montmorillonite,No Litter,38,04/12/2020,18.03,190.39,0,0,18.03,190.39,0.28,-0.12,0,0
R2_49,M-NL,Montmorillonite,No Litter,38,04/12/2020,18.31,191.56,0,-0.01,18.31,191.57,0.55,14.62,0,0
R2_50,M-NL,Montmorillonite,No Litter,38,04/12/2020,17.06,166.24,0,0.01,17.06,166.23,-0.7,-10.72,0,0
R2_51,M-W,Montmorillonite,Winter Wheat,38,04/12/2020,53.42,1614.51,38.15,1341.19,15.26,273.33,-2.49,82.82,0.69,24.44
R2_52,M-W,Montmorillonite,Winter Wheat,38,04/12/2020,59.21,1701.97,43.18,1423.75,16.03,278.22,-1.72,87.71,0.79,25.95
R2_53,M-W,Montmorillonite,Winter Wheat,38,04/12/2020,53.8,1615.11,38.26,1332.67,15.54,282.43,-2.21,91.92,0.7,24.31
R2_54,M-W,Montmorillonite,Winter Wheat,38,04/12/2020,57.5,1743.75,41.77,1464.85,15.74,278.9,-2.02,88.39,0.76,26.66
R2_55,M-W,Montmorillonite,Winter Wheat,38,04/12/2020,49.75,1528.52,34.49,1260.7,15.26,267.82,-2.49,77.31,0.63,22.88
R2_56,M-C,Montmorillonite,White Clover,38,04/12/2020,100.25,2681.38,81.73,2445.97,18.52,235.41,0.76,44.9,1.55,46.63
R2_57,M-C,Montmorillonite,White Clover,38,04/12/2020,95.17,2712.17,77.53,2525.3,17.64,186.87,-0.11,-3.64,1.48,48.15
R2_58,M-C,Montmorillonite,White Clover,38,04/12/2020,97.02,2792.01,79.57,2595.21,17.46,196.8,-0.3,6.29,1.51,49.39
R2_59,M-C,Montmorillonite,White Clover,38,04/12/2020,96.47,2581.65,79.87,2364.59,16.6,217.06,-1.15,26.55,1.52,44.91
R2_60,M-C,Montmorillonite,White Clover,38,04/12/2020,96.06,2501.75,80.54,2315.95,15.52,185.81,-2.24,-4.7,1.54,44.16
R2_1,C-NL,Unamended,No Litter,41,07/12/2020,20.82,308.68,0,0,20.82,308.69,0.99,12.19,0,0
R2_2,C-NL,Unamended,No Litter,41,07/12/2020,20.67,305.65,0,-0.01,20.67,305.66,0.84,9.16,0,0
R2_3,C-NL,Unamended,No Litter,41,07/12/2020,18.89,291.86,0,0,18.89,291.86,-0.94,-4.64,0,0
R2_4,C-NL,Unamended,No Litter,41,07/12/2020,19.56,288.97,0,0,19.56,288.97,-0.27,-7.53,0,0
R2_5,C-NL,Unamended,No Litter,41,07/12/2020,19.21,287.33,0,0.02,19.21,287.32,-0.62,-9.18,0,0
R2_6,C-W,Unamended,Winter Wheat,41,07/12/2020,117.65,2326.35,97.61,1963.24,20.04,363.11,0.21,66.61,1.78,35.76
R2_7,C-W,Unamended,Winter Wheat,41,07/12/2020,132.65,2490.72,116.85,2130.07,15.79,360.64,-4.04,64.14,2.12,38.66
R2_8,C-W,Unamended,Winter Wheat,41,07/12/2020,80.43,2162.8,60.29,1779.54,20.14,383.26,0.31,86.76,1.09,32.32
R2_9,C-W,Unamended,Winter Wheat,41,07/12/2020,92.07,2247.81,73.59,1877.18,18.48,370.63,-1.35,74.13,1.34,34.14
R2_10,C-W,Unamended,Winter Wheat,41,07/12/2020,90,2145.38,71.88,1784.13,18.12,361.25,-1.71,64.75,1.31,32.46
R2_11,C-C,Unamended,White Clover,41,07/12/2020,84.68,3296.24,63.47,2990.64,21.21,305.59,1.38,9.09,1.21,57
R2_12,C-C,Unamended,White Clover,41,07/12/2020,83.26,3246.85,62.03,2945.76,21.23,301.08,1.4,4.58,1.18,56.05
R2_13,C-C,Unamended,White Clover,41,07/12/2020,75.7,3188.52,56.17,2912.22,19.53,276.3,-0.3,-20.2,1.07,55.35
R2_14,C-C,Unamended,White Clover,41,07/12/2020,70.98,3152.66,51.66,2878.36,19.33,274.3,-0.51,-22.2,0.98,54.85
R2_15,C-C,Unamended,White Clover,41,07/12/2020,69.76,3067.53,51.91,2802.15,17.85,265.38,-1.98,-31.12,0.99,53.41
R2_16,G-NL,Goethite,No Litter,41,07/12/2020,15.46,208.17,0,0.01,15.46,208.16,-0.28,-3.12,0,0
R2_17,G-NL,Goethite,No Litter,41,07/12/2020,15.91,214,0,0,15.91,213.99,0.17,2.71,0,0
R2_18,G-NL,Goethite,No Litter,41,07/12/2020,16.24,220.9,0,0,16.24,220.91,0.5,9.63,0,0
R2_19,G-NL,Goethite,No Litter,41,07/12/2020,15.36,203.28,0,-0.01,15.36,203.28,-0.38,-8,0,0
R2_20,G-NL,Goethite,No Litter,41,07/12/2020,15.73,210.05,0,0,15.73,210.05,-0.01,-1.23,0,0
R2_21,G-W,Goethite,Winter Wheat,41,07/12/2020,81.93,2083.79,63.92,1748.03,18,335.76,2.26,124.48,1.17,31.97
R2_22,G-W,Goethite,Winter Wheat,41,07/12/2020,79.23,2159.31,62.38,1840.12,16.86,319.2,1.12,107.92,1.13,33.46
R2_23,G-W,Goethite,Winter Wheat,41,07/12/2020,75.93,2051.05,59.24,1726.41,16.68,324.64,0.94,113.36,1.08,31.37
R2_24,G-W,Goethite,Winter Wheat,41,07/12/2020,80.54,2047.58,63.57,1725.08,16.97,322.5,1.23,111.22,1.16,31.47
R2_25,G-W,Goethite,Winter Wheat,41,07/12/2020,72.82,2059.54,57.14,1731.16,15.68,328.38,-0.06,117.1,1.04,31.46
R2_26,G-C,Goethite,White Clover,41,07/12/2020,76.66,3122.51,58.32,2881.53,18.34,240.98,2.6,29.7,1.11,54.74
R2_27,G-C,Goethite,White Clover,41,07/12/2020,76.45,3110.21,59.23,2867.44,17.22,242.77,1.48,31.49,1.13,54.59
R2_28,G-C,Goethite,White Clover,41,07/12/2020,75.34,3069.45,56.92,2826.17,18.42,243.28,2.67,32,1.08,53.74
R2_29,G-C,Goethite,White Clover,41,07/12/2020,78.11,2994.52,61.59,2777.84,16.51,216.69,0.77,5.41,1.17,52.93
R2_30,G-C,Goethite,White Clover,41,07/12/2020,76.19,2820.41,60.21,2617.02,15.98,203.4,0.24,-7.88,1.15,49.85
R2_31,K-NL,Kaolinite,No Litter,41,07/12/2020,17.46,252.53,0,0,17.46,252.54,0.25,3.39,0,0
R2_32,K-NL,Kaolinite,No Litter,41,07/12/2020,17.61,253.85,0,-0.02,17.61,253.87,0.41,4.71,0,0
R2_33,K-NL,Kaolinite,No Litter,41,07/12/2020,17.17,247.17,0,0.01,17.17,247.16,-0.04,-1.99,0,0
R2_34,K-NL,Kaolinite,No Litter,41,07/12/2020,17.04,249.93,0,0.01,17.04,249.91,-0.17,0.76,0,0
R2_35,K-NL,Kaolinite,No Litter,41,07/12/2020,16.76,242.28,0,0,16.76,242.28,-0.45,-6.87,0,0
R2_36,K-W,Kaolinite,Winter Wheat,41,07/12/2020,102.9,2234.04,87.66,1887.74,15.24,346.3,-1.97,97.15,1.59,34.3
R2_37,K-W,Kaolinite,Winter Wheat,41,07/12/2020,78,2119.99,61.25,1785.83,16.75,334.16,-0.45,85.01,1.11,32.44
R2_38,K-W,Kaolinite,Winter Wheat,41,07/12/2020,96.03,2375.48,81.75,2064.53,14.28,310.95,-2.93,61.8,1.49,37.55
R2_39,K-W,Kaolinite,Winter Wheat,41,07/12/2020,70.71,2085.79,55.32,1763.66,15.39,322.13,-1.82,72.98,1.01,32.14
R2_40,K-W,Kaolinite,Winter Wheat,41,07/12/2020,77.64,2084.58,67.11,1754.4,10.53,330.18,-6.68,81.03,1.22,31.87
