index,predicted_copy_number
ASV10921,1.657741609
ASV10922,1.793516722
ASV10923,2.196712183
ASV10924,1.321427964
ASV10925,1.916225014
ASV10926,2.990469464
ASV10927,2.510677718
ASV10928,3.322591466
ASV10929,2.864997865
ASV10930,1.435577045
ASV10931,1.600891581
ASV10932,1.519225507
ASV10933,2.109681409
ASV10934,2.201596955
ASV10935,1.544413733
ASV10936,2.443861647
ASV10937,4.102231481
ASV10938,2.059683721
ASV10939,3.304245736
ASV10940,1.841110383
ASV10941,2.067181296
ASV10942,2.090811756
ASV10943,1.360702884
ASV10944,1.766070804
ASV10945,3.517403819
ASV10946,1.509816183
ASV10947,1.87642062
ASV10948,2.490609195
ASV10949,3.111230148
ASV10950,1.788124792
ASV10951,1.900720843
ASV10952,2.519657942
ASV10953,2.951434425
ASV10954,3.871509999
ASV10955,1.717673199
ASV10956,2.135702632
ASV10957,2.092096835
ASV10958,2.287962599
ASV10959,2.360399817
ASV10960,2.2181618
ASV10961,1.936485983
ASV10962,3.366922219
ASV10963,1.875468701
ASV10964,2.672433433
ASV10965,5.213775936
ASV10966,1.897593296
ASV10967,2.491922814
ASV10968,1.346816141
ASV10969,2.477639723
ASV10970,1.972008858
ASV10971,1.786486844
ASV10972,1.108580547
ASV10973,2.561734942
ASV10974,1.994894839
ASV10975,1.813443774
ASV10976,2.633098908
ASV10977,2.792139398
ASV10978,2.621474279
ASV10979,2.835485569
ASV10980,2.290283485
ASV10981,2.496012263
ASV10982,3.240875338
ASV10983,1.419247942
ASV10984,1.319637599
ASV10985,1.193698728
ASV10986,5.164458494
ASV10987,2.856919026
ASV10988,2.293903414
ASV10989,8.799865413
ASV10990,2.932266595
ASV10991,1.718154997
ASV10992,1.589666579
ASV10993,2.65651059
ASV10994,3.295495385
ASV10995,1.831335727
ASV10996,2.982164724
ASV10997,1.749554338
ASV10998,3.152645342
ASV10999,2.11220791
ASV11000,2.959267384
ASV11001,1.868732548
ASV11002,2.628244842
ASV11003,4.315379024
ASV11004,3.365375682
ASV11005,3.193075287
ASV11006,2.036668918
ASV11007,1.818185598
ASV11008,1.575030139
ASV11009,1.70181156
ASV11010,2.939507031
ASV11011,1.79160134
ASV11012,1.925765779
ASV11013,2.097523675
ASV11014,1.68918697
ASV11015,1.361067714
ASV11016,2.084925227
ASV11017,1.593409787
ASV11018,2.061710266
ASV11019,4.240475176
ASV11020,1.371786201
ASV11021,3.341904026
ASV11022,1.576355082
ASV11023,4.123076853
ASV11024,4.413342084
ASV11025,4.821749815
ASV11026,2.759057999
ASV11027,1.444194063
ASV11028,1.804383288
ASV11029,1.925309988
ASV11030,2.025643802
ASV11031,1.519192108
ASV11032,1.505773459
ASV11033,2.109813643
ASV11034,1.638893346
ASV11035,2.294068819
ASV11036,3.194527067
ASV11037,2.349119818
ASV11038,2.491014368
ASV11039,3.666724841
ASV11040,2.057738155
ASV11041,1.494720582
ASV11042,1.885702345
ASV11043,1.972026652
ASV11044,2.903947836
ASV11045,2.413780842
ASV11046,2.950437547
ASV11047,1.112114042
ASV11048,1.726229386
ASV11049,1.894803775
ASV11050,2.887086202
ASV11051,2.391501322
ASV11052,1.798460201
ASV11053,4.52788017
ASV11054,3.410005776
ASV11055,1.728907394
ASV11056,2.518617904
ASV11057,5.414944254
ASV11058,2.89853109
ASV11059,2.22607808
ASV11060,3.107135448
ASV11061,2.119206442
ASV11062,3.676059535
ASV11063,3.047521076
ASV11064,3.64284715
ASV11065,2.836017153
ASV11066,2.230395964
ASV11067,5.472790298
ASV11068,3.956461869
ASV11069,1.886918356
ASV11070,3.02525437
ASV11071,1.279369635
ASV11072,2.788255031
ASV11073,1.681874769
ASV11074,4.223296842
ASV11075,1.314357992
ASV11076,1.488950055
ASV11077,2.210318245
ASV11078,1.537221045
ASV11079,2.796565601
ASV11080,2.408658548
ASV11081,1.993118763
ASV11082,2.77849251
ASV11083,5.032721128
ASV11084,2.170856401
ASV11085,2.53382465
ASV11086,1.613085262
ASV11087,2.401579045
ASV11088,2.369137262
ASV11089,2.357490451
ASV11090,1.785117516
ASV11091,1.973846015
ASV11092,2.880031291
ASV11093,2.142361006
ASV11094,1.743099947
ASV11095,2.496112596
ASV11096,3.748714771
ASV11097,1.709223278
ASV11098,3.726539228
ASV11099,6.617945408
ASV11100,1.84446492
ASV11101,2.658775157
ASV11102,2.402341801
ASV11103,1.394538226
ASV11104,1.60960677
ASV11105,1.689702132
ASV11106,1.886203043
ASV11107,2.283109559
ASV11108,1.364694952
ASV11109,2.55926883
ASV11110,1.856989398
ASV11111,2.406042828
ASV11112,5.30352921
ASV11113,3.134546236
ASV11114,1.866291136
ASV11115,3.890225793
ASV11116,1.737670929
ASV11117,1.632283589
ASV11118,1.562628676
ASV11119,1.341252947
ASV11120,3.509229394
ASV11121,2.185955705
ASV11122,4.286535189
ASV11123,2.352871552
ASV11124,2.148060093
ASV11125,2.23546781
ASV11126,3.476772752
ASV11127,2.64587681
ASV11128,1.811145245
ASV11129,3.282020773
ASV11130,1.717856087
ASV11131,3.111233001
ASV11132,1.904303572
ASV11133,3.884010882
ASV11134,1.529527568
ASV11135,1.616404482
ASV11136,3.342230883
ASV11137,2.259124298
ASV11138,2.103044129
ASV11139,2.036674633
ASV11140,2.722901507
ASV11141,3.428106095
ASV11142,1.521438888
ASV11143,1.861214483
ASV11144,1.285085796
ASV11145,2.55996983
ASV11146,1.658458015
ASV11147,2.158651913
ASV11148,1.761960461
ASV11149,2.754434181
ASV11150,1.873563384
ASV11151,3.920828425
ASV11152,1.825077498
ASV11153,4.057983641
ASV11154,1.832377405
ASV11155,1.504895754
ASV11156,1.63848572
ASV11157,1.038295628
ASV11158,3.3498448
ASV11159,2.085428585
ASV11160,2.432905407
ASV11161,1.781592387
ASV11162,2.933412533
ASV11163,1.870303168
ASV11164,3.041488185
ASV11165,2.3886746
ASV11166,1.777416141
ASV11167,2.00003904
ASV11168,2.037701262
ASV11169,3.335800971
ASV11170,2.18303546
ASV11171,1.773717217
ASV11172,4.930688488
ASV11173,2.912756321
ASV11174,1.790199316
ASV11175,3.637429786
ASV11176,2.875444045
ASV11177,2.728719918
ASV11178,2.150443889
ASV11179,2.802479841
ASV11180,1.729359313
ASV11181,1.197245722
ASV11182,1.786515506
ASV11183,2.463826385
ASV11184,2.171653628
ASV11185,2.504501829
ASV11186,1.828388105
ASV11187,1.761976167
ASV11188,5.327139366
ASV11189,2.177213112
ASV11190,4.372432311
ASV11191,1.762870383
ASV11192,1.895814183
ASV11193,1.221565714
ASV11194,2.218611471
ASV11195,1.617029012
ASV11196,2.353305926
ASV11197,3.168643547
ASV11198,2.198569041
ASV11199,2.583955976
ASV11200,2.000009572
ASV11201,3.190741343
ASV11202,2.724475349
ASV11203,1.548759227
ASV11204,1.617053123
ASV11205,2.292243534
ASV11206,2.354173245
ASV11207,1.563364276
ASV11208,1.849632136
ASV11209,1.866528413
ASV11210,2.072061176
ASV11211,3.001512454
ASV11212,2.147021715
ASV11213,1.533055583
ASV11214,2.335453847
ASV11215,1.67745309
ASV11216,1.559953539
ASV11217,1.824350814
ASV11218,2.282843103
ASV11219,1.906348096
ASV11220,3.561175979
ASV11221,2.606252343
ASV11222,2.864259152
ASV11223,1.770382647
ASV11224,3.616070424
ASV11225,4.354561971
ASV11226,6.554616097
ASV11227,2.076890311
ASV11228,2.23231886
ASV11229,1.755781186
ASV11230,2.900264631
ASV11231,3.076960738
ASV11232,2.433509802
ASV11233,1.668278244
ASV11234,4.077814621
ASV11235,1.929693828
ASV11236,1.718232847
ASV11237,1.344543511
ASV11238,2.131016568
ASV11239,2.625553611
ASV11240,1.434336546
ASV11241,2.285264343
ASV11242,2.568674177
ASV11243,4.610108067
ASV11244,3.298667891
ASV11245,2.01866768
ASV11246,2.250391106
ASV11247,3.864495667
ASV11248,2.158679073
ASV11249,1.570349972
ASV11250,2.119045256
ASV11251,1.99554478
ASV11252,1.451630307
ASV11253,1.504614959
ASV11254,2.145811295
ASV11255,2.149186537
ASV11256,1.819201698
ASV11257,2.18565346
ASV11258,3.452993194
ASV11259,3.038516533
ASV11260,3.553378187
ASV11261,1.701796629
ASV11262,2.5477756
ASV11263,2.066361813
ASV11264,2.858784893
ASV11265,1.511708175
ASV11266,4.640916538
ASV11267,6.9893955
ASV11268,3.552057285
ASV11269,2.582197962
ASV11270,2.514701772
ASV11271,2.0723103
ASV11272,1.92484646
ASV11273,3.182952773
ASV11274,3.036589197
ASV11275,2.880437538
ASV11276,1.918408835
ASV11277,6.123050746
ASV11278,3.620592097
ASV11279,2.255193815
ASV11280,2.351860613
ASV11281,1.777642506
ASV11282,2.803471109
ASV11283,2.229593986
ASV11284,1.353182786
ASV11285,2.224809238
ASV11286,3.259655365
ASV11287,2.030487875
ASV11288,2.664845864
ASV11289,2.037754208
ASV11290,1.934455924
ASV11291,4.261174478
ASV11292,2.553845319
ASV11293,2.103810148
ASV11294,1.784791327
ASV11295,2.016168326
ASV11296,3.207902203
ASV11297,3.233213919
ASV11298,3.527761467
ASV11299,1.633404994
ASV11300,2.947537313
ASV11301,1.83491236
ASV11302,2.977663593
ASV11303,4.075799851
ASV11304,1.661626592
ASV11305,1.78504864
ASV11306,1.686896066
ASV11307,4.992654424
ASV11308,8.525865745
ASV11309,4.07241133
ASV11310,2.982064425
ASV11311,1.525072342
ASV11312,1.92183529
ASV11313,2.344445181
ASV11314,1.37065269
ASV11315,2.222619775
ASV11316,2.118272198
ASV11317,2.077524423
ASV11318,4.244911917
ASV11319,1.960895459
ASV11320,3.311714045
ASV11321,2.674033514
ASV11322,2.127063173
ASV11323,1.840725399
ASV11324,2.184644661
ASV11325,3.417850945
ASV11326,1.370787442
ASV11327,1.693477064
ASV11328,2.864460312
ASV11329,2.937183557
ASV11330,2.061758733
ASV11331,2.877814659
ASV11332,2.483511298
ASV11333,4.328486011
ASV11334,2.718132354
ASV11335,2.099336489
ASV11336,2.099831552
ASV11337,1.521060644
ASV11338,4.363621227
ASV11339,2.079997282
ASV11340,2.00363359
ASV11341,2.451499531
ASV11342,2.044572837
ASV11343,2.308403491
ASV11344,1.915488062
ASV11345,1.613694027
ASV11346,2.518997769
ASV11347,1.988599105
ASV11348,1.907372689
ASV11349,2.514961017
ASV11350,1.652633748
ASV11351,2.713747228
ASV11352,1.274501711
ASV11353,2.240368311
ASV11354,3.700677545
ASV11355,2.334779111
ASV11356,2.546604236
ASV11357,3.938581145
ASV11358,2.06760543
ASV11359,2.109080953
ASV11360,1.749689875
ASV11361,2.653635671
ASV11362,1.916355953
ASV11363,2.525740796
ASV11364,1.993755001
ASV11365,2.766111903
ASV11366,7.35145626
ASV11367,2.16689856
ASV11368,1.824634921
ASV11369,2.814450957
ASV11370,3.680063077
ASV11371,2.201849976
ASV11372,1.750493621
ASV11373,3.572767322
ASV11374,2.990302441
ASV11375,2.436450914
ASV11376,2.642285574
ASV11377,2.056851335
ASV11378,2.008881686
ASV11379,2.779222181
ASV11380,2.403530802
ASV11381,2.524864869
ASV11382,1.706775641
ASV11383,1.715394829
ASV11384,1.626137589
ASV11385,6.18707119
ASV11386,2.085584875
ASV11387,1.539112224
ASV11388,2.421324675
ASV11389,2.713117769
ASV11390,1.135448699
ASV11391,3.640553273
ASV11392,1.081485967
ASV11393,2.341997741
ASV11394,2.198149717
ASV11395,1.726230006
ASV11396,3.764063443
ASV11397,2.396076853
ASV11398,2.224727455
ASV11399,4.017982096
ASV11400,2.74182258
ASV11401,3.283835651
ASV11402,5.27165614
ASV11403,2.596093428
ASV11404,6.141301384
ASV11405,2.489988825
ASV11406,2.314362428
ASV11407,3.024333221
ASV11408,1.873166111
ASV11409,1.731504983
ASV11410,2.656174365
ASV11411,1.833571704
ASV11412,2.757895285
ASV11413,2.633088002
ASV11414,4.191400482
ASV11415,2.860557503
ASV11416,3.039085501
ASV11417,1.743534519
ASV11418,4.828693188
ASV11419,1.604432311
ASV11420,2.017139413
ASV11421,2.330866684
ASV11422,1.772587944
ASV11423,1.685931824
ASV11424,2.728038534
ASV11425,2.05134093
ASV11426,1.56370737
ASV11427,4.506397523
ASV11428,2.121149273
ASV11429,4.663340019
ASV11430,1.974295569
ASV11431,1.480301584
ASV11432,2.304984317
ASV11433,2.29962582
ASV11434,1.542687729
ASV11435,1.370066965
ASV11436,1.896405804
ASV11437,1.980078372
ASV11438,2.646675625
ASV11439,2.233666872
ASV11440,2.65598867
ASV11441,1.406999817
ASV11442,5.06542246
ASV11443,2.194870032
ASV11444,2.936195891
ASV11445,2.271564584
ASV11446,2.018387724
ASV11447,1.51840894
ASV11448,2.181289404
ASV11449,1.565958831
ASV11450,3.064852795
ASV11451,2.736161714
ASV11452,2.208506723
ASV11453,1.875147677
ASV11454,3.671063901
ASV11455,2.882319238
ASV11456,3.133984106
ASV11457,2.725086335
ASV11458,1.671381422
ASV11459,2.041978985
ASV11460,1.780288494
ASV11461,1.829735823
ASV11462,2.775220387
ASV11463,3.013135564
ASV11464,2.079743492
ASV11465,1.618042772
ASV11466,1.831520212
ASV11467,1.883310801
ASV11468,1.918222931
ASV11469,5.315132724
ASV11470,3.699984432
ASV11471,2.129666387
ASV11472,2.099305605
ASV11473,3.040929809
ASV11474,2.044774175
ASV11475,3.537364092
ASV11476,2.070881919
ASV11477,2.64965169
ASV11478,1.941551513
ASV11479,3.134178843
ASV11480,2.180515196
ASV11481,3.12420347
ASV11482,2.956576857
ASV11483,1.746049758
ASV11484,3.31160161
ASV11485,2.628833613
ASV11486,2.282550011
ASV11487,2.834399333
ASV11488,1.716726919
ASV11489,2.464128141
ASV11490,1.647697241
ASV11491,5.750948084
ASV11492,2.302421323
ASV11493,2.164476026
ASV11494,1.68440305
ASV11495,2.246890942
ASV11496,2.39042077
ASV11497,1.624826633
ASV11498,2.852971201
ASV11499,5.076654587
ASV11500,2.826305627
ASV11501,1.688668781
ASV11502,8.347871301
ASV11503,2.385278833
ASV11504,3.144628689
ASV11505,1.777558013
ASV11506,1.40948071
ASV11507,2.829446619
ASV11508,1.518518378
ASV11509,2.652092612
ASV11510,1.926733108
ASV11511,1.991760351
ASV11512,2.290905262
ASV11513,2.141999356
ASV11514,2.573835857
ASV11515,3.532186019
ASV11516,1.674382488
ASV11517,1.526238866
ASV11518,2.226411828
ASV11519,2.836448031
ASV11520,1.726814629
ASV11521,1.78776276
ASV11522,1.21095465
ASV11523,2.563039955
ASV11524,1.487014129
ASV11525,2.642168558
ASV11526,2.094915931
ASV11527,1.476664979
ASV11528,3.348932127
ASV11529,2.252004204
ASV11530,2.825364413
ASV11531,1.884516961
ASV11532,1.747021172
ASV11533,2.018025264
ASV11534,2.893286416
ASV11535,2.409471718
ASV11536,2.094066181
ASV11537,3.567062124
ASV11538,3.414189572
ASV11539,3.112617895
ASV11540,2.065893071
ASV11541,1.43042793
ASV11542,1.704439954
ASV11543,1.783328407
ASV11544,2.391129808
ASV11545,2.256144112
ASV11546,1.660257355
ASV11547,2.277186664
ASV11548,3.012463515
ASV11549,2.987693262
ASV11550,1.899966446
ASV11551,1.482564815
ASV11552,1.711982117
ASV11553,1.697284993
ASV11554,3.366823747
ASV11555,2.549688768
ASV11556,2.713364793
ASV11557,2.118333565
ASV11558,2.011553738
ASV11559,1.707363081
ASV11560,3.54959317
ASV11561,2.787293222
ASV11562,3.976871892
ASV11563,2.316186015
ASV11564,1.33990138
ASV11565,4.445756642
ASV11566,1.70035399
ASV11567,3.894494703
ASV11568,1.642279132
ASV11569,4.387434408
ASV11570,1.553655255
ASV11571,1.77289761
ASV11572,2.182574315
ASV11573,1.658357767
ASV11574,1.861124564
ASV11575,2.01440845
ASV11576,2.866826474
ASV11577,1.712247685
ASV11578,1.669737432
ASV11579,4.218827982
ASV11580,1.983185124
ASV11581,1.397685733
ASV11582,3.288377413
ASV11583,4.831888749
ASV11584,1.985621534
ASV11585,1.897522509
ASV11586,2.23267607
ASV11587,1.900332385
ASV11588,1.821981466
ASV11589,2.88183015
ASV11590,2.246575901
ASV11591,2.338416374
ASV11592,2.087549907
ASV11593,2.256069408
ASV11594,4.412361529
ASV11595,1.861348119
ASV11596,1.775057081
ASV11597,2.045285615
ASV11598,2.482397649
ASV11599,1.951913709
ASV11600,3.210706658
ASV11601,2.667721061
ASV11602,1.778223887
ASV11603,2.198207292
ASV11604,2.270318214
ASV11605,2.471372087
ASV11606,2.120028585
ASV11607,1.771641616
ASV11608,1.446854193
ASV11609,3.27672981
ASV11610,1.52746922
ASV11611,2.513492702
ASV11612,3.212880091
ASV11613,3.891587305
ASV11614,3.269708099
ASV11615,1.806728741
ASV11616,2.418146181
ASV11617,1.539104381
ASV11618,1.77043529
ASV11619,4.232059684
ASV11620,4.018998944
ASV11621,2.064646363
ASV11622,1.7392555
ASV11623,1.630539195
ASV11624,1.386255029
ASV11625,3.455917483
ASV11626,2.847351057
ASV11627,3.003027514
ASV11628,3.423066659
ASV11629,1.23195854
ASV11630,1.881163081
ASV11631,2.571564295
ASV11632,3.551635899
ASV11633,1.413879258
ASV11634,2.41888184
ASV11635,2.80682449
ASV11636,2.151717206
ASV11637,2.198377054
ASV11638,1.982121536
ASV11639,2.013169816
ASV11640,1.347880257
ASV11641,5.280449928
ASV11642,2.505020654
ASV11643,1.981944049
ASV11644,2.455847305
ASV11645,2.47925804
ASV11646,2.982734696
ASV11647,2.029365352
ASV11648,1.967167676
ASV11649,2.550458061
ASV11650,2.666930838
ASV11651,2.151625011
ASV11652,2.263524336
ASV11653,2.49535192
ASV11654,1.332270599
ASV11655,2.924156301
ASV11656,8.107422249
ASV11657,1.491870443
ASV11658,4.27904078
ASV11659,2.485841055
ASV11660,1.763120404
ASV11661,2.026001551
ASV11662,2.131502048
ASV11663,4.069812873
ASV11664,2.438387753
ASV11665,0.956177652
ASV11666,3.05388276
ASV11667,1.372079965
ASV11668,3.412046957
ASV11669,2.18904913
ASV11670,2.334568127
ASV11671,1.447202205
ASV11672,3.84318814
ASV11673,2.387429347
ASV11674,1.782518743
ASV11675,2.653912865
ASV11676,1.720677953
ASV11677,2.817447396
ASV11678,1.341705503
ASV11679,1.7060906
ASV11680,2.569653692
ASV11681,2.429743604
ASV11682,2.484867813
ASV11683,3.65404445
ASV11684,2.483144153
ASV11685,2.060159627
ASV11686,2.009415451
ASV11687,2.531678134
ASV11688,2.690686034
ASV11689,2.563804731
ASV11690,1.694555901
ASV11691,3.416419774
ASV11692,1.526239635
ASV11693,3.504641134
ASV11694,1.458776063
ASV11695,1.704874728
ASV11696,1.218769387
ASV11697,6.05705264
ASV11698,1.963962523
ASV11699,2.2004125
ASV11700,2.698760629
ASV11701,2.034657975
ASV11702,4.504694339
ASV11703,2.753790391
ASV11704,3.295388108
ASV11705,1.603969272
ASV11706,1.873945972
ASV11707,2.072941757
ASV11708,2.457666554
ASV11709,2.516086289
ASV11710,1.967480913
ASV11711,3.013464737
ASV11712,4.105668856
ASV11713,3.305325713
ASV11714,1.396484694
ASV11715,1.584165901
ASV11716,1.665144966
ASV11717,1.729205106
ASV11718,2.350852653
ASV11719,4.422610979
ASV11720,1.70855793
ASV11721,2.05456423
ASV11722,1.848499447
ASV11723,2.810188088
ASV11724,3.631647413
ASV11725,3.599800375
ASV11726,2.227325162
ASV11727,1.743540325
ASV11728,1.562938831
ASV11729,2.36803996
ASV11730,1.892630433
ASV11731,2.233497038
ASV11732,1.88428108
ASV11733,1.88810942
ASV11734,2.214730504
ASV11735,1.86012707
ASV11736,2.004889921
ASV11737,2.129046085
ASV11738,4.077763726
ASV11739,2.429065093
ASV11740,5.656822395
ASV11741,1.717645642
ASV11742,2.18727444
ASV11743,2.426997564
ASV11744,2.203586358
ASV11745,2.251621459
ASV11746,3.636083117
ASV11747,1.824573371
ASV11748,1.321932467
ASV11749,3.050062697
ASV11750,2.774344113
ASV11751,1.965682723
ASV11752,3.047434598
ASV11753,2.201735302
ASV11754,2.977775202
ASV11755,2.17814476
ASV11756,1.163615556
ASV11757,2.53830627
ASV11758,1.993222423
ASV11759,2.035623652
ASV11760,3.64366365
ASV11761,1.628431345
ASV11762,2.187947769
ASV11763,2.042218217
ASV11764,1.129002518
ASV11765,2.685622695
ASV11766,2.23807711
ASV11767,2.002574351
ASV11768,5.179603276
ASV11769,1.851139829
ASV11770,2.317420643
ASV11771,1.855108612
ASV11772,2.39892413
ASV11773,2.995905791
ASV11774,1.685018299
ASV11775,2.589775341
ASV11776,1.554062249
ASV11777,4.81720712
ASV11778,1.834252811
ASV11779,2.243324961
ASV11780,2.005680281
ASV11781,2.205423442
ASV11782,3.841899969
ASV11783,1.633399745
ASV11784,3.382029601
ASV11785,2.249945023
ASV11786,2.946545853
ASV11787,1.512251959
ASV11788,2.739262913
ASV11789,2.409128059
ASV11790,2.206595155
ASV11791,1.779412523
ASV11792,2.128192774
ASV11793,1.936497114
ASV11794,2.628812559
ASV11795,2.795259791
ASV11796,2.965076883
ASV11797,2.299918932
ASV11798,1.616517199
ASV11799,2.867865199
ASV11800,2.477558134
ASV11801,1.69060349
ASV11802,2.252858682
ASV11803,1.84815215
ASV11804,2.085771127
ASV11805,2.172168259
ASV11806,2.435670276
ASV11807,1.706007913
ASV11808,1.985997423
ASV11809,3.871822975
ASV11810,3.223758083
ASV11811,1.740112214
ASV11812,1.828912684
ASV11813,1.96073262
ASV11814,1.27165132
ASV11815,3.021612431
ASV11816,3.103086488
ASV11817,2.697294623
ASV11818,2.021952202
ASV11819,1.897304292
ASV11820,2.358570148
ASV11821,2.38122877
ASV11822,1.995842868
ASV11823,2.086246934
ASV11824,1.001327965
ASV11825,1.702609635
ASV11826,2.868192829
ASV11827,1.860946927
ASV11828,1.902454816
ASV11829,1.261634735
ASV11830,2.027537594
ASV11831,2.350672408
ASV11832,1.556427878
ASV11833,1.782260634
ASV11834,2.077871547
ASV11835,1.372990452
ASV11836,1.733073848
ASV11837,1.77819536
ASV11838,3.148249584
ASV11839,2.24119974
ASV11840,2.210927281
ASV11841,1.797088863
ASV11842,2.642311801
ASV11843,2.370556662
ASV11844,1.640745175
ASV11845,2.441874916
ASV11846,2.307800521
ASV11847,1.834380277
ASV11848,3.58554736
ASV11849,1.697702572
ASV11850,2.005612146
ASV11851,1.678742308
ASV11852,3.083231655
ASV11853,2.225849503
ASV11854,2.169632641
ASV11855,3.389429755
ASV11856,1.785895807
ASV11857,3.053919198
ASV11858,1.499680829
ASV11859,2.853558662
ASV11860,1.806855095
ASV11861,1.657820255
ASV11862,1.675003075
ASV11863,3.460950434
ASV11864,1.871482171
ASV11865,1.656080423
ASV11866,2.073014421
ASV11867,1.573157637
ASV11868,2.290471035
ASV11869,2.065664041
ASV11870,1.85722091
ASV11871,1.465060853
ASV11872,6.57223487
ASV11873,3.854913167
ASV11874,2.578490935
ASV11875,2.939180573
ASV11876,1.94369218
ASV11877,2.537401653
ASV11878,1.786363648
ASV11879,2.210051416
ASV11880,2.90503726
ASV11881,2.82651856
ASV11882,2.514280329
ASV11883,2.744557495
ASV11884,2.073526993
ASV11885,2.764494529
ASV11886,2.088379414
ASV11887,1.978634572
ASV11888,2.464319532
ASV11889,2.564882944
ASV11890,1.314798122
ASV11891,2.336951609
ASV11892,2.41077453
ASV11893,2.30107987
ASV11894,1.864684548
ASV11895,6.032479685
ASV11896,3.071741925
ASV11897,1.589109728
ASV11898,2.358740982
ASV11899,1.580347726
ASV11900,2.450313203
ASV11901,2.076266714
ASV11902,1.809822976
ASV11903,1.641537544
ASV11904,2.298717848
ASV11905,2.139834791
ASV11906,2.038153177
ASV11907,1.845816244
ASV11908,1.492516084
ASV11909,1.852992609
ASV11910,3.877085023
ASV11911,2.754372261
ASV11912,4.606966576
ASV11913,1.456430791
ASV11914,3.051413185
ASV11915,2.355666247
ASV11916,1.686121318
ASV11917,2.926134958
ASV11918,3.101029824
ASV11919,1.540741913
ASV11920,2.118250566
ASV11921,2.166935816
ASV11922,3.041156498
ASV11923,1.777246746
ASV11924,3.220819788
ASV11925,1.953487521
ASV11926,1.69399377
ASV11927,2.425786212
ASV11928,1.905747715
ASV11929,2.222212932
ASV11930,1.419008599
ASV11931,3.041598848
ASV11932,3.59312734
ASV11933,2.314335196
ASV11934,1.873348317
ASV11935,2.260903882
ASV11936,1.54468596
ASV11937,1.83544121
ASV11938,2.946482051
ASV11939,2.403818911
ASV11940,2.102525522
ASV11941,2.151218652
ASV11942,2.139053402
ASV11943,1.301010012
ASV11944,2.517846052
ASV11945,3.4299129
ASV11946,1.698702123
ASV11947,1.976892685
ASV11948,3.391558147
ASV11949,2.70444779
ASV11950,3.728060648
ASV11951,3.085658921
ASV11952,2.689996139
ASV11953,2.179097025
ASV11954,4.528379207
ASV11955,1.863193525
ASV11956,2.581685619
ASV11957,1.860607611
ASV11958,2.33286177
ASV11959,2.083786494
ASV11960,1.8380937
ASV11961,2.784353271
ASV11962,1.950946163
ASV11963,2.101520337
ASV11964,1.834405634
ASV11965,0.915189338
ASV11966,1.450459777
ASV11967,2.806687518
ASV11968,3.098375977
ASV11969,2.554132738
ASV11970,1.714835546
ASV11971,2.887483002
ASV11972,2.362424689
ASV11973,3.153948453
ASV11974,2.033460652
ASV11975,2.155841959
ASV11976,1.620982015
ASV11977,2.118947864
ASV11978,2.706420789
ASV11979,2.086077789
ASV11980,2.725100525
ASV11981,2.050911821
ASV11982,2.977053939
ASV11983,2.05962831
ASV11984,2.415085545
ASV11985,3.798515941
ASV11986,1.503039229
ASV11987,1.840071738
ASV11988,2.105521556
ASV11989,2.009855513
ASV11990,2.896348314
ASV11991,1.67019016
ASV11992,2.680455448
ASV11993,1.777047591
ASV11994,4.441742412
ASV11995,2.008023605
ASV11996,2.31828362
ASV11997,3.738926802
ASV11998,3.107042748
ASV11999,1.902281308
ASV12000,3.022624932
ASV12001,2.214408138
ASV12002,2.706344816
ASV12003,2.456700318
ASV12004,1.49910272
ASV12005,1.875991164
ASV12006,2.04102049
ASV12007,2.058532782
ASV12008,2.55551723
ASV12009,2.029703657
ASV12010,2.208202989
ASV12011,2.179871158
ASV12012,3.015564187
ASV12013,2.127714538
ASV12014,3.050727042
ASV12015,1.765439421
ASV12016,3.697938434
ASV12017,1.945206698
ASV12018,1.61334357
ASV12019,4.075570054
ASV12020,1.972480761
ASV12021,1.953320262
ASV12022,1.645089581
ASV12023,1.855307064
ASV12024,3.317897557
ASV12025,2.74151087
ASV12026,2.787191919
ASV12027,1.689350278
ASV12028,2.384708055
ASV12029,1.736867426
ASV12030,1.981978712
ASV12031,1.53694614
ASV12032,1.531689657
ASV12033,1.944087775
ASV12034,3.383120254
ASV12035,3.020112
ASV12036,2.245633729
ASV12037,6.180706614
ASV12038,1.912991599
ASV12039,1.968308068
ASV12040,2.1171245
ASV12041,2.240472682
ASV12042,3.940184008
ASV12043,1.956319777
ASV12044,4.580219454
ASV12045,2.416496475
ASV12046,2.500332485
ASV12047,2.302030158
ASV12048,2.113939496
ASV12049,2.327574093
ASV12050,1.519474934
ASV12051,2.825545422
ASV12052,5.499872877
ASV12053,3.523336202
ASV12054,2.678758334
ASV12055,2.186706562
ASV12056,1.85661464
ASV12057,2.534516391
ASV12058,1.757021755
ASV12059,2.413116741
ASV12060,1.471182861
ASV12061,1.674632094
ASV12062,3.862394194
ASV12063,2.398952476
ASV12064,1.689672201
ASV12065,3.842828069
ASV12066,2.776118997
ASV12067,1.605698245
ASV12068,1.697169692
ASV12069,1.476537456
ASV12070,1.872214847
ASV12071,1.899360291
ASV12072,1.681099874
ASV12073,2.513610526
ASV12074,2.879417338
ASV12075,3.115189398
ASV12076,3.287214843
ASV12077,2.707824809
ASV12078,2.819894032
ASV12079,1.530545555
ASV12080,2.650515661
ASV12081,1.222005538
ASV12082,1.627240406
ASV12083,2.640272265
ASV12084,1.711743148
ASV12085,1.428946167
